generator_force_scale,generator_rated_force_n,generator_spring_decouple,air_spring_reference_bar,air_spring_max_cc,air_spring_min_cc,exhaust_open_ms,load_fraction,frequency_hz,combustion_pressure_gain,burn_duration_ms,damping_n_s_m,score,net_efficiency,capture_fraction,max_bdc_mm,elec_per_spring,expansion_work_j,elec_energy_j,peak_pressure_bar,rgf,scavenge_efficiency,stable,energy_balance_valid
0.432263,7470.209873,0.184341,12.997746,81.222428,24.817266,8.378620,0.687427,56.781551,1.640892,2.165735,38.911112,0.044186,0.083919,0.188939,8.858,0.237423,298.83,53.07,86.4,0.011700,0.988300,0,1
0.262336,3595.875763,0.397959,16.895237,76.958749,25.441169,8.407716,0.627927,78.696265,1.646323,1.656086,26.705483,0.023420,0.033894,0.046485,13.691,0.047993,448.11,19.58,79.0,0.009396,0.990604,0,1
0.427029,2941.566773,0.102844,10.270284,67.485244,21.324048,7.545973,0.718720,52.357365,1.453029,2.333120,35.085531,0.019066,0.025492,0.065737,10.427,0.071748,272.78,16.86,90.2,0.013969,0.986031,0,1
0.430208,7380.436109,0.112478,19.154713,69.638359,23.536244,7.511866,0.689449,104.575722,1.607142,1.329462,40.690238,0.022875,0.037389,0.093735,8.213,0.101029,269.16,23.72,92.6,0.014164,0.985836,0,1
0.611905,5892.558121,0.316143,12.746065,50.522385,28.691085,7.876733,0.806333,60.219975,1.325282,2.161721,41.415561,0.079255,0.160260,0.188535,20.806,0.237142,670.82,118.89,96.0,0.009369,0.990631,0,1
0.361016,5560.551916,0.339268,12.048627,75.749352,27.495462,7.526023,0.777438,102.375004,1.537172,1.755774,32.414900,0.100535,0.054519,0.083581,17.881,0.089198,496.33,38.99,97.5,0.015037,0.984963,1,1
0.666984,3539.067936,0.188730,11.040325,50.967442,44.067954,7.966687,0.837709,85.055451,1.543288,1.703649,24.186881,0.076844,0.146710,0.159684,25.000,0.251746,753.27,113.07,101.0,0.014819,0.985181,0,1
0.320760,3503.588456,0.342005,14.657661,74.498099,27.876939,8.158836,0.727927,92.311066,1.438687,1.410347,20.308487,0.017939,0.023272,0.050929,10.905,0.052435,325.55,15.59,95.7,0.011972,0.988028,0,1
0.705069,2760.290436,0.134119,23.882879,78.111788,31.354652,7.928289,0.643731,60.537330,1.373935,1.809244,24.717001,0.017757,0.006785,0.040308,2.995,0.043929,106.05,4.02,81.0,0.009400,0.990600,1,1
0.209292,4045.984182,0.219628,12.188751,74.987503,42.171738,8.331018,0.659226,95.440031,1.673597,1.597350,31.202274,0.029452,0.039455,0.057160,18.912,0.057401,445.35,23.93,82.9,0.014657,0.985343,0,1
0.245658,4659.854472,0.383344,10.515944,70.590037,43.147123,8.321999,0.920062,79.472403,1.292377,1.858565,19.828695,0.114442,0.055985,0.061141,25.000,0.089144,824.55,47.39,109.2,0.007411,0.992589,1,1
0.663446,3082.513760,0.315530,16.375933,52.536058,46.852009,8.067161,0.647863,51.808370,1.399450,2.209187,27.444941,0.018621,0.027807,0.125129,4.832,0.143036,140.91,16.57,81.5,0.013962,0.986038,0,1
0.684455,5409.221657,0.151052,22.048350,65.503347,30.043710,8.266789,0.638874,87.911157,1.357766,1.578914,40.103878,0.042892,0.085638,0.155057,8.650,0.180194,345.34,50.33,81.9,0.011576,0.988424,0,1
0.383843,5130.229703,0.258331,23.152856,74.853397,25.589293,8.399515,0.644907,88.317839,1.320359,1.465131,40.158486,0.012471,0.018416,0.080843,3.647,0.086368,143.79,10.93,81.5,0.014186,0.985814,0,1
0.415990,4343.047595,0.351971,10.579366,50.408316,23.284216,8.177677,0.847429,61.727364,1.616070,1.617552,23.487056,0.050070,0.082012,0.088277,25.000,0.099535,770.54,63.94,103.8,0.009394,0.990606,0,1
0.269409,5860.556639,0.353749,20.057007,54.386874,25.030688,8.395087,0.665449,89.082627,1.525897,2.232825,29.931093,0.009624,0.012227,0.060576,3.951,0.063068,131.46,7.49,86.2,0.016780,0.983220,0,1
0.659210,3427.936960,0.110108,12.907822,72.547188,30.556679,8.049706,0.632022,58.697277,1.390752,1.930066,35.427819,0.059502,0.118434,0.148637,16.313,0.176369,492.88,68.86,79.5,0.009366,0.990634,0,1
0.662308,6175.204368,0.274879,15.158303,80.102033,28.285364,7.882005,0.639178,95.627508,1.433418,1.872246,20.621090,0.060143,0.031804,0.155101,4.434,0.176558,128.28,18.70,84.7,0.016844,0.983156,1,1
0.669518,7320.181402,0.172807,15.130506,54.668459,22.997815,8.438007,0.625682,66.927444,1.491704,1.326487,24.572906,0.087833,0.190197,0.272319,12.026,0.372916,427.70,109.48,78.7,0.007092,0.992908,0,1
0.242236,6721.554896,0.264155,16.841025,63.600055,22.859384,8.353252,0.814731,88.799023,1.734864,2.079125,36.296417,0.032505,0.054433,0.081616,14.187,0.088359,531.82,40.80,102.1,0.011317,0.988683,0,1
0.293262,5533.360295,0.380064,17.747776,81.415695,35.177996,8.297288,0.752667,103.563702,1.342255,1.489720,27.486461,0.095892,0.055957,0.076337,15.297,0.080842,539.99,38.75,102.0,0.015029,0.984971,1,1
0.625316,4005.730845,0.415568,10.706867,64.991648,39.572214,7.623718,0.840065,80.215061,1.599648,2.100203,19.584652,0.165693,0.099810,0.127242,24.999,0.142637,644.93,77.14,100.1,0.015021,0.984979,1,1
0.648827,3900.251664,0.446967,12.773512,70.493608,33.653216,8.250785,0.871899,66.217348,1.654959,2.387105,23.535166,0.052290,0.090779,0.102774,22.908,0.114555,753.75,72.82,103.4,0.009359,0.990641,0,1
0.711290,6824.669128,0.222056,22.929320,57.316880,39.962156,7.357669,0.937425,109.164892,1.512039,1.639822,38.618664,0.019671,0.028875,0.091778,8.002,0.099558,288.65,24.90,118.3,0.014340,0.985660,0,1
0.311664,7783.583869,0.229283,23.397039,70.147661,29.907058,8.167741,0.885769,57.659976,1.642136,2.247565,21.031551,0.038274,0.070301,0.097619,13.456,0.108321,624.32,57.29,110.8,0.009369,0.990631,0,1
0.707719,6680.847701,0.374857,23.060854,72.058398,39.082197,8.311211,0.815692,63.475415,1.360928,1.719268,32.719298,0.023528,0.036998,0.178348,3.618,0.218031,165.61,27.76,102.2,0.011783,0.988217,0,1
0.599714,4597.184808,0.389258,22.902857,52.741756,41.704743,8.235923,0.844636,98.663880,1.466780,1.526402,33.544690,0.127486,0.083333,0.117609,14.759,0.130669,585.74,64.76,114.1,0.012529,0.987471,1,1
0.570524,2351.077468,0.168977,21.095156,64.955354,33.880384,7.863895,0.730938,64.735417,1.496084,1.897630,30.903595,0.021134,0.030699,0.051692,11.691,0.054136,424.85,20.64,91.7,0.009446,0.990554,0,1
0.693972,4187.507542,0.251983,18.818895,56.890303,43.247553,7.548741,0.758432,101.580565,1.499887,1.625516,34.378353,0.022912,0.035060,0.087900,9.812,0.093672,296.08,24.46,95.7,0.015044,0.984956,0,1
0.524248,5097.468407,0.170055,13.594230,60.781347,34.158661,7.392775,0.807036,62.259901,1.579935,1.664621,35.829283,0.038994,0.067939,0.129669,13.540,0.150473,413.84,50.44,101.1,0.009420,0.990580,0,1
0.210159,5735.025127,0.293337,21.174742,73.122059,32.384763,7.992436,0.853928,76.825847,1.335594,1.651975,24.829226,0.026059,0.038227,0.052400,14.924,0.054672,609.69,30.03,106.9,0.007104,0.992896,0,1
0.465908,3576.086062,0.179876,13.733955,59.344173,46.250347,7.530604,0.879712,55.670045,1.270122,2.140230,20.112341,0.046697,0.072504,0.086629,25.000,0.099682,720.60,58.68,106.4,0.009397,0.990603,0,1
0.291489,5607.108057,0.358883,20.856524,55.930457,38.588573,8.051273,0.747564,81.384691,1.462968,1.728632,26.879357,0.028780,0.046328,0.070625,13.636,0.074466,479.94,31.86,96.8,0.011461,0.988539,0,1
0.648405,4341.579395,0.123027,12.563835,67.611251,45.200323,8.291995,0.622012,59.796491,1.350954,2.191609,37.361309,0.040201,0.073049,0.175340,9.617,0.213739,253.62,41.80,78.7,0.014204,0.985796,0,1
0.525595,7356.222825,0.176888,14.541091,50.936932,18.111201,7.761898,0.833711,101.155852,1.434916,1.753448,36.103521,0.051341,0.098011,0.164065,13.899,0.193866,487.46,75.18,104.4,0.011687,0.988313,0,1
0.402561,7419.862180,0.147833,13.566545,79.562851,21.641287,7.614370,0.770783,79.116594,1.749602,1.416281,22.657685,0.051009,0.098086,0.151549,14.223,0.177124,488.25,69.55,96.7,0.011882,0.988118,0,1
0.541783,6786.952901,0.087817,10.525568,53.392521,41.830946,7.362928,0.855903,70.830569,1.524801,2.008028,37.900586,0.194340,0.125797,0.187441,21.664,0.255492,562.20,99.06,98.1,0.012514,0.987486,1,1
0.346766,3529.258850,0.420973,10.357109,69.933013,25.803488,8.430553,0.877868,87.355984,1.581154,2.084692,39.592584,0.031484,0.041519,0.053656,20.926,0.057288,664.84,33.53,109.5,0.010998,0.989002,0,1
0.365977,4910.164200,0.096586,20.528002,76.217144,28.491483,8.262266,0.863295,58.581753,1.269177,1.631654,35.355438,0.017687,0.026699,0.073306,7.383,0.080070,307.73,21.21,108.1,0.014071,0.985929,0,1
0.392744,7232.275853,0.269411,23.167719,81.589512,32.653619,8.019502,0.660692,74.265663,1.324253,1.355022,34.526483,0.020252,0.034208,0.111112,4.917,0.123314,199.08,20.79,83.1,0.009514,0.990486,0,1
0.623883,7055.179194,0.411175,17.013296,64.473378,36.311953,7.532543,0.941920,49.985895,1.708795,2.002492,19.450310,0.068067,0.135353,0.168647,18.701,0.205756,739.88,117.29,116.8,0.009279,0.990721,0,1
0.534199,7105.015392,0.094826,19.273838,52.157137,36.283969,7.718381,0.670400,79.900836,1.446008,1.644172,32.252359,0.013742,0.017534,0.129829,2.751,0.146043,88.61,10.81,87.7,0.011946,0.988054,0,1
0.241064,5851.259256,0.161585,19.845340,79.007035,22.426333,7.733363,0.789591,61.113894,1.619104,2.132962,35.031243,0.021460,0.030857,0.051096,12.102,0.054176,466.69,22.42,99.0,0.009409,0.990591,0,1
0.330206,2453.991308,0.180359,19.422770,56.366586,44.129556,7.493353,0.702505,75.940099,1.414357,1.659676,40.930919,0.004240,0.003130,0.024838,2.995,0.025169,86.63,2.02,90.8,0.014296,0.985704,0,1
0.487601,4009.343278,0.090224,23.960618,75.797986,42.345492,8.368627,0.843740,76.251563,1.561649,1.390149,37.788788,0.013822,0.019965,0.079790,4.845,0.086340,206.63,15.50,105.7,0.014255,0.985745,0,1
0.338813,3465.711870,0.372368,14.219834,70.183593,20.611983,7.727910,0.945611,92.429594,1.684794,1.496976,32.944199,0.029746,0.038896,0.047523,20.150,0.049757,757.48,33.84,118.2,0.013927,0.986073,0,1
0.640074,6897.758909,0.368971,23.903664,78.609845,39.339990,8.343632,0.641437,62.652460,1.553145,2.147213,26.153821,0.062633,0.036462,0.146287,3.838,0.169842,156.47,21.52,80.7,0.009410,0.990590,1,1
0.305269,4326.193062,0.283615,14.887194,62.815059,19.913932,7.582887,0.912623,73.116810,1.569749,2.224772,19.097029,0.026536,0.033947,0.049395,17.929,0.051528,613.87,28.50,112.0,0.009532,0.990468,0,1
0.329682,6083.334357,0.080264,13.284587,77.666729,29.040728,8.404597,0.761417,51.200527,1.343041,2.341587,30.825435,0.045717,0.084194,0.118637,15.727,0.137059,528.86,58.98,95.5,0.011611,0.988389,0,1
0.457039,3284.188573,0.140360,23.762649,75.642841,29.319089,7.681665,0.881781,90.614828,1.426363,2.045375,34.450066,0.003985,0.003077,0.031214,2.265,0.032032,85.07,2.50,111.3,0.014203,0.985797,0,1
0.686344,4461.470712,0.173540,23.422336,53.849593,41.208834,7.668478,0.904874,102.176717,1.636654,1.406494,23.385992,0.030270,0.049898,0.090674,12.730,0.096838,487.36,41.54,122.7,0.013951,0.986049,0,1
0.517927,3793.028044,0.324648,13.497170,75.427264,25.284056,7.890196,0.757334,65.370068,1.659067,2.214974,25.264655,0.034766,0.058923,0.096139,14.231,0.106395,454.29,41.05,95.0,0.011794,0.988206,0,1
0.573891,3892.113648,0.152871,11.167326,56.561744,42.661659,7.847847,0.749207,49.476973,1.408504,1.679003,32.820363,0.047486,0.085638,0.162770,14.286,0.211066,385.79,59.03,94.0,0.011577,0.988423,0,1
0.298138,2441.718855,0.346689,22.864655,74.189552,35.521902,7.591461,0.710777,54.390776,1.692202,2.113153,36.149487,-0.050000,0.000050,0.005329,0.122,0.009319,6.56,0.03,89.2,0.009336,0.990664,0,1
0.402846,7661.601797,0.377960,13.222894,69.528114,26.209304,8.433038,0.694661,90.812445,1.388308,2.279627,28.918986,0.041945,0.075180,0.148889,13.218,0.157924,343.30,48.05,87.2,0.017198,0.982802,0,1
0.355273,2744.047236,0.212337,10.117588,67.273683,42.677311,7.553386,0.800812,51.374010,1.451545,1.733949,26.446345,0.024784,0.033470,0.066268,14.286,0.086733,395.86,24.66,100.4,0.011625,0.988375,0,1
0.587087,6539.146743,0.322405,18.520717,60.957918,38.108503,8.025676,0.784064,65.013841,1.282881,1.946893,18.306518,0.065072,0.132851,0.179681,15.007,0.217025,567.38,95.83,98.3,0.007072,0.992928,0,1
0.580963,5348.748637,0.270618,10.655200,50.724792,25.080691,7.785192,0.640244,106.444854,1.725155,2.299716,20.456349,0.044632,0.078011,0.136295,16.307,0.149781,358.66,45.95,77.9,0.015015,0.984985,0,1
0.589836,3360.331853,0.255936,15.329379,77.104677,33.165232,8.449511,0.628930,77.267323,1.356971,1.746988,28.090417,0.047708,0.091946,0.121984,14.555,0.137390,463.97,53.20,79.8,0.009357,0.990643,0,1
0.595664,6571.041776,0.312560,15.708055,79.878847,33.408230,7.387809,0.926410,46.257786,1.266284,2.017751,22.576427,0.032738,0.056701,0.162552,7.896,0.201015,316.27,48.33,115.9,0.009220,0.990780,0,1
0.363693,6643.142689,0.349651,22.457574,59.798774,26.294199,7.925125,0.828719,44.915322,1.375188,2.054327,24.051346,0.038676,0.071664,0.097789,13.309,0.109931,594.40,54.64,103.8,0.009196,0.990804,0,1
0.298923,4508.424142,0.111198,17.641406,79.325015,30.515811,8.010188,0.686254,66.772370,1.687408,1.523431,35.788156,0.024832,0.040478,0.072077,10.799,0.077657,377.20,25.56,86.2,0.011805,0.988195,0,1
0.497412,4820.520796,0.295805,10.997102,58.242772,30.995023,8.147325,0.763013,63.985366,1.344425,1.848391,38.397107,0.066057,0.124585,0.138417,23.270,0.163402,672.16,87.46,92.4,0.009375,0.990625,0,1
0.479132,6615.077605,0.093870,17.622369,76.780575,18.068342,7.612409,0.892518,97.023281,1.314371,1.788336,39.025377,0.037230,0.065555,0.106695,13.773,0.118344,536.71,53.83,113.2,0.013977,0.986023,0,1
0.221590,7159.715145,0.284567,23.676488,77.700631,28.395189,8.410373,0.907297,68.578408,1.747532,2.068019,30.653807,0.025726,0.041546,0.065194,11.980,0.069497,565.89,34.68,113.5,0.009468,0.990532,0,1
0.387249,6060.486162,0.200504,19.348708,81.906066,29.563336,8.411635,0.908126,73.625715,1.437286,1.674593,33.850586,0.031161,0.054218,0.100843,11.127,0.112266,477.87,45.30,113.6,0.011867,0.988133,0,1
0.416507,4220.647926,0.102043,10.485243,62.635805,33.702581,7.514384,0.887513,63.875065,1.393990,1.964275,29.277542,0.046944,0.077871,0.103084,21.429,0.128750,656.18,63.58,110.8,0.011744,0.988256,0,1
0.600134,3860.118927,0.195950,17.339335,80.659006,34.744818,8.443795,0.712052,49.042456,1.509863,2.351655,21.207612,0.049121,0.095617,0.125055,14.488,0.143682,532.85,62.64,89.4,0.009256,0.990744,0,1
0.420872,3977.059932,0.218453,12.652823,51.825597,35.759243,7.658714,0.931901,57.300777,1.400545,2.297406,29.012171,0.051232,0.083874,0.095204,25.000,0.122133,803.53,71.91,107.0,0.009336,0.990664,0,1
0.215225,5919.468532,0.250063,13.508042,60.031071,41.988619,8.042924,0.900835,75.512561,1.633073,1.972119,20.376223,0.025541,0.035647,0.071892,14.100,0.084409,437.17,29.54,113.0,0.014724,0.985276,0,1
0.650666,2832.452670,0.128485,19.799920,53.213150,20.286145,7.789296,0.794831,106.994019,1.391757,2.157097,23.133169,0.008632,0.009218,0.044563,5.034,0.045333,160.91,6.74,104.9,0.017272,0.982728,0,1
0.396096,5465.508775,0.281125,14.562105,61.788384,46.018545,8.054248,0.931557,108.699730,1.474645,1.345522,33.192253,0.057925,0.100846,0.116298,25.000,0.133785,790.59,86.43,116.5,0.012448,0.987552,0,1
0.417731,6041.160199,0.106898,17.466170,53.482874,28.260360,8.111680,0.702171,96.857786,1.486550,1.802966,33.678688,0.102928,0.065064,0.116378,11.716,0.128067,384.21,42.03,91.5,0.015027,0.984973,1,1
0.384727,4938.930665,0.185198,14.628125,54.243226,46.514512,8.157261,0.893954,48.374514,1.618744,1.607187,30.096512,0.066537,0.122787,0.130741,25.000,0.171455,821.70,100.98,110.7,0.009253,0.990747,0,1
0.205659,5943.563761,0.341419,19.053264,55.611183,35.369766,7.470720,0.764215,45.990107,1.588377,2.201784,22.454382,0.004146,0.003067,0.029107,2.606,0.030965,78.81,2.16,95.8,0.011520,0.988480,0,1
0.248000,5811.543377,0.379677,12.728575,76.609622,29.828276,8.208426,0.700399,100.534437,1.565326,1.670959,25.573000,0.107113,0.060532,0.077320,18.555,0.082155,536.66,39.00,88.0,0.014803,0.985197,1,1
0.463858,6111.200631,0.118953,15.883137,50.080117,27.126886,8.401569,0.668810,105.627248,1.256691,2.337744,21.344237,0.040034,0.071894,0.132639,13.116,0.141102,354.80,44.24,84.1,0.014778,0.985222,0,1
0.692795,2826.683526,0.115194,10.238099,77.130095,21.399817,7.367634,0.732909,107.440378,1.609827,2.011781,39.908563,0.079236,0.037745,0.070341,16.456,0.073803,384.91,25.45,89.7,0.015076,0.984924,1,1
0.310945,2906.102390,0.287856,16.185370,68.740533,19.865486,8.076087,0.807499,50.087914,1.402059,2.168526,39.860664,0.025635,0.034511,0.042752,16.743,0.045652,637.98,25.64,99.4,0.009277,0.990723,0,1
0.414609,3113.533584,0.398477,16.994456,76.280168,35.978076,7.769433,0.778336,50.799919,1.515508,1.559516,26.785301,0.012208,0.015278,0.051148,6.666,0.054455,227.55,10.94,97.6,0.011613,0.988387,0,1
0.379435,5069.827124,0.392286,22.193596,70.405936,46.611440,8.137073,0.787521,67.617676,1.398080,1.469540,28.835932,0.017384,0.026837,0.083626,6.261,0.090454,247.35,19.44,98.7,0.014163,0.985837,0,1
0.458641,7304.611496,0.200248,15.430400,62.959040,38.326853,8.106285,0.683644,88.732651,1.497322,1.621053,22.211007,0.065182,0.132273,0.182320,15.327,0.218059,485.43,83.19,86.2,0.015017,0.984983,0,1
0.189304,3049.276170,0.438276,20.659317,56.835475,34.422186,8.350910,0.885607,105.009023,1.534503,1.516349,41.544528,0.056753,0.018079,0.022928,17.956,0.023178,683.45,14.73,113.6,0.014871,0.985129,1,1
0.380072,2727.440177,0.094222,17.197786,59.960191,27.706400,7.597105,0.704379,47.404929,1.532940,2.043903,28.582139,0.013678,0.017407,0.045885,8.029,0.048642,261.53,11.28,88.5,0.009239,0.990761,0,1
0.216581,4516.831265,0.105905,18.957004,51.607646,45.680486,7.607051,0.717585,81.590956,1.607738,2.354484,25.720503,0.008288,0.001485,0.016461,2.390,0.017659,63.37,0.98,90.1,0.014011,0.985989,1,1
0.286983,4813.545205,0.213920,22.571548,65.994308,21.830912,7.647699,0.800291,93.653124,1.712132,2.287778,36.449373,0.006471,0.001178,0.019464,1.436,0.021594,47.41,0.87,101.3,0.014128,0.985872,1,1
0.636921,5118.395701,0.368013,17.391217,77.359062,36.774830,7.639022,0.932855,85.530773,1.502819,1.853623,41.837588,0.048049,0.087991,0.124540,16.822,0.142153,645.06,75.52,116.6,0.013870,0.986130,0,1
0.718184,7029.825382,0.166015,10.743051,71.373200,20.071368,8.115558,0.644719,42.392314,1.621773,1.761631,31.037797,0.079939,0.165379,0.299682,10.627,0.444739,348.22,98.09,81.1,0.011435,0.988565,0,1
0.480432,4984.584719,0.310927,21.075034,56.420706,20.486149,8.278693,0.792901,71.042288,1.389071,1.568177,38.018720,0.040523,0.076481,0.105809,13.057,0.117985,560.93,55.79,99.4,0.009458,0.990542,0,1
0.427183,7571.970139,0.205211,12.468353,52.896217,25.413915,7.413058,0.779616,100.650730,1.681410,2.074429,28.758092,0.062454,0.030498,0.104063,9.636,0.108979,223.63,21.87,97.7,0.017252,0.982748,1,1
0.575060,5214.142213,0.185523,20.595917,59.423588,25.214694,7.755338,0.947473,44.868623,1.638366,2.231444,38.316129,0.051995,0.100961,0.127396,15.691,0.150569,734.90,88.01,117.0,0.009196,0.990804,0,1
0.653825,4102.788022,0.204540,17.802622,77.233870,47.171899,7.831881,0.755460,43.890092,1.297482,1.884690,39.135172,0.033075,0.059433,0.136390,8.839,0.161915,322.20,41.31,94.8,0.013767,0.986233,0,1
0.389553,6391.194161,0.099232,19.969096,58.369534,19.275927,7.577071,0.842923,52.984115,1.717946,1.900635,34.664096,0.018043,0.028063,0.096395,5.719,0.108482,240.17,21.76,105.6,0.009319,0.990681,0,1
0.542683,4481.357954,0.266850,23.711600,72.823564,29.334950,8.419786,0.922442,91.958205,1.403949,1.369977,29.500674,0.034858,0.063234,0.100132,11.982,0.109676,570.13,53.66,116.8,0.011630,0.988370,0,1
0.306986,6067.670260,0.366498,19.719165,54.146111,29.453280,8.000783,0.880451,62.533534,1.317234,2.268353,31.771252,0.036903,0.061917,0.079996,16.815,0.087282,666.98,50.15,110.2,0.009430,0.990570,0,1
0.598312,2466.834933,0.288445,18.283554,52.805975,26.732461,7.537994,0.914993,44.665273,1.258722,2.176612,22.343613,0.014275,0.018564,0.058224,7.518,0.063208,285.52,15.63,114.5,0.011491,0.988509,0,1
0.548096,5617.839765,0.241362,13.461318,53.086777,24.566077,7.400101,0.664464,67.680141,1.629884,1.906033,27.227815,0.028264,0.046686,0.120614,9.509,0.135006,251.72,28.54,83.5,0.011851,0.988149,0,1
0.422280,4992.513546,0.138863,16.515852,68.880102,31.198765,7.521925,0.867256,64.325442,1.472954,2.291864,31.576688,0.030190,0.045805,0.073099,15.720,0.079089,531.87,36.55,106.7,0.000047,0.999953,0,1
0.340856,3398.820312,0.260716,15.258626,81.795449,39.006176,7.524118,0.754715,70.729263,1.255771,2.041359,24.961084,0.018937,0.022547,0.043829,13.122,0.045196,379.99,15.66,94.7,0.007145,0.992855,0,1
0.255072,6543.916362,0.440311,11.101129,72.932962,21.162405,7.720888,0.772952,76.629562,1.593861,1.425184,33.763300,0.039411,0.062455,0.073089,20.564,0.079321,646.45,44.41,96.9,0.009490,0.990510,0,1
0.374971,3415.190392,0.395067,22.235875,60.879968,23.091758,7.868508,0.712898,101.216318,1.707787,1.470843,38.723860,0.009159,0.010947,0.041065,5.130,0.041930,185.99,7.18,93.2,0.014184,0.985816,0,1
0.219965,7521.766682,0.237363,18.910784,71.696444,27.795675,7.782395,0.919260,94.389195,1.605148,1.690144,32.090816,0.022162,0.032454,0.064223,11.508,0.067841,454.64,27.45,117.1,0.011757,0.988243,0,1
0.607149,6493.168907,0.338165,10.908021,63.977355,30.600958,7.984220,0.846688,50.634827,1.678896,2.093245,30.877186,0.072510,0.143270,0.189498,19.584,0.239354,626.52,111.60,105.7,0.011608,0.988392,0,1
